index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts
111,v,NxCH6gfqGOI,https://youtu.be/NxCH6gfqGOI,6:07,367,Dusky - Bowed,0.0918,"41,705",Tech House,7,"[('Tech House', 2.0), ('Techno', 1.83), ('House', 0.83), ('Progressive House', 0.67), ('Trance', 0.67), ('Deep House', 0.67), ('Progressive Trance', 0.33)]"
112,v,GHL1waI9k6A,https://youtu.be/GHL1waI9k6A,6:04,364,Mark System- Optix [Final Approach LP],0.0918,"38,848",Drum & Bass,7,"[('Drum & Bass', 7.0)]"
113,v,7cUEUD4ISEI,https://youtu.be/7cUEUD4ISEI,6:38,398,Wehbba - Psyche (Mark Reeve Remix) [Tronic],0.0918,"33,966",Tech House,7,"[('Tech House', 3.83), ('House', 1.5), ('Techno', 1.0), ('Trance', 0.33), ('Psytrance', 0.33)]"
114,v,egwm-cI0zXI,https://youtu.be/egwm-cI0zXI,8:17,497,Radio Slave - Don't Stop No Sleep (Original Mix),0.0918,"31,795",Techno,7,"[('Techno', 3.5), ('Tech House', 1.5), ('House', 1.0), ('Deep Tech House', 1.0)]"
115,v,ml92cQaKBP0,https://youtu.be/ml92cQaKBP0,6:34,394,Tiger Stripes - A Feeling - Drumcode - DC159,0.0918,"30,832",Tech House,7,"[('Tech House', 3.0), ('Techno', 2.5), ('House', 1.5)]"
116,v,mHx0klNK4VQ,https://youtu.be/mHx0klNK4VQ,7:36,456,Enrico Sangiuliano - Capernoited (Jewel Kid Rework) [ALLEANZA],0.0918,"30,604",Tech House,7,"[('Techno', 3.5), ('Tech House', 3.5)]"
117,v,HjRdi__9hkw,https://youtu.be/HjRdi__9hkw,6:48,408,Johannes Heil - By Night Part Three,0.0918,"27,730",Tech House,7,"[('Techno', 3.5), ('Tech House', 3.5)]"
118,v,fzsMOWWYCCA,https://youtu.be/fzsMOWWYCCA,6:41,401,Axel Karakasis - Gobble,0.0918,"27,231",Techno,7,"[('Techno', 5.5), ('Tech House', 1.5)]"
119,x,pln2aKwvPuY,https://youtu.be/pln2aKwvPuY,4:51,291,HL026A - Souljah - Fade 2 Black - Hardleaders,0.0918,"24,388",Drum & Bass,7,"[('Drum & Bass', 7.0)]"
120,v,fKRHlYJQibw,https://youtu.be/fKRHlYJQibw,7:27,447,Boris - Language (Carlo Lio Remix) [Transmit Recordings],0.0918,"23,681",Tech House,7,"[('Techno', 3.5), ('Tech House', 3.5)]"
121,v,Edmq3TU5_Bg,https://youtu.be/Edmq3TU5_Bg,5:59,359,Max Graham - The Evil ID (Original Mix),0.0918,"22,083",Progressive Trance,7,"[('Trance', 3.5), ('Progressive Trance', 3.5)]"
122,v,RIEx31VrAC4,https://youtu.be/RIEx31VrAC4,5:30,330,Slam - Catacoustics (Gary Beck Remix),0.0918,"20,426",Techno,7,"[('Techno', 5.0), ('Tech House', 2.0)]"
123,v,2B6LWnxigr4,https://youtu.be/2B6LWnxigr4,9:01,541,Gary Beck - Say What [Adam Beyer remix] - Saved,0.0918,"18,855",Tech House,7,"[('Techno', 2.5), ('Tech House', 2.5), ('House', 1.5), ('Disco', 0.5)]"
124,v,M-gBHM99qSQ,https://youtu.be/M-gBHM99qSQ,7:18,438,Kaiserdisco - Toleranz (Original mix) | Drumcode DC163,0.0918,"13,859",Techno,7,"[('Techno', 4.5), ('Tech House', 2.5)]"
125,v,JS62fcy6BLE,https://youtu.be/JS62fcy6BLE,5:54,354,Kwartz - Rite [WU43],0.0918,"12,487",Techno,7,"[('Techno', 5.0), ('Tech House', 1.0), ('House', 0.5), ('Trance', 0.5)]"
126,v,_3xE20mmeFY,https://youtu.be/_3xE20mmeFY,4:55,295,Planetary Assault Systems - Twelve (Psyk Rework) [Mote Evolver],0.0918,"11,346",Techno,7,"[('Techno', 5.33), ('Tech House', 1.33), ('House', 0.33)]"
127,v,JBY0mxTdr48,https://youtu.be/JBY0mxTdr48,5:58,358,Cybotron feat. Dillinja - Threshold,0.0918,"10,811",Drum & Bass,7,"[('Drum & Bass', 6.33), ('Jungle', 0.33), ('Breakbeat Hardcore', 0.33)]"
128,v,csCyqwQTpWI,https://youtu.be/csCyqwQTpWI,7:21,441,Alan Fitzpatrick - You Got Me (Slam Track Series Remix),0.0918,"9,860",Techno,7,"[('Techno', 4.0), ('Tech House', 3.0)]"
129,v,Wvf4RJyZJcM,https://youtu.be/Wvf4RJyZJcM,5:38,338,"Ed Rush, Optical - Pacman",0.0918,"3,663",Drum & Bass,7,"[('Drum & Bass', 7.0)]"
130,v,qTTLH0wSzj8,https://youtu.be/qTTLH0wSzj8,8:53,533,Drumcell - Departing Comfort (Planetary Assault Systems Remix) [CLR],0.0918,"2,829",Techno,7,"[('Techno', 5.83), ('Tech House', 0.83), ('Minimal', 0.33)]"
131,v,8onKTjXcRxw,https://youtu.be/8onKTjXcRxw,5:13,313,RAM TRILOGY - REFLECTION (LOOK INSIDE),0.0918,"2,748",Drum & Bass,7,"[('Drum & Bass', 7.0)]"
132,x,zdOS_x4FG_c,https://youtu.be/zdOS_x4FG_c,3:34,214,Julian Jeweil - Transmission [DRUMCODE],0.0918,933,Techno,7,"[('Techno', 5.0), ('Tech House', 1.0), ('Progressive House', 1.0)]"
133,v,Ob8lpOnT7ZU,https://youtu.be/Ob8lpOnT7ZU,5:24,324,Merk and Kremont vs. Amersy - Charger (Extended Version),0.0918,344,Progressive House,7,"[('Progressive House', 6.0), ('House', 0.5), ('Progressive Trance', 0.5)]"
134,x,zSguPHYRi9M,https://youtu.be/zSguPHYRi9M,3:53,233,R3hab - Samurai (Go Hard) [Official Video],0.0842,"51,320,191",Progressive House,6,"[('Progressive House', 5.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
135,v,e_YvqX-2yOI,https://youtu.be/e_YvqX-2yOI,6:24,384,Gregory Porter - Liquid Spirit (Claptone Remix),0.0830,"46,883,829",House,6,"[('House', 4.33), ('Tech House', 1.0), ('Deep House', 0.33), ('Vocal House', 0.33)]"
136,v,FO566BKY2Jc,https://youtu.be/FO566BKY2Jc,7:11,431,Oxia - Domino,0.0830,"46,736,081",House,6,"[('House', 1.83), ('Tech House', 1.5), ('Minimal', 1.0), ('Progressive House', 0.33), ('Trance', 0.33)]"
137,v,jjx2oc2NRzA,https://youtu.be/jjx2oc2NRzA,4:42,282,Oliver Heldens - Gecko (Original Mix),0.0782,"28,444,607",Progressive House,6,"[('Progressive House', 3.5), ('House', 1.0), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
138,v,2aEBlLMyN_0,https://youtu.be/2aEBlLMyN_0,5:16,316,Knife Party - LRAD,0.0755,"18,210,243",Progressive House,6,"[('Progressive House', 4.5), ('House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
139,v,GhKm_SdHsLs,https://youtu.be/GhKm_SdHsLs,7:11,431,Eric Prydz - Generate,0.0750,"16,578,262",Progressive House,6,"[('Progressive House', 2.67), ('Trance', 1.67), ('Progressive Trance', 1.67)]"
140,v,RCjvvuy-gas,https://youtu.be/RCjvvuy-gas,5:21,321,Hardwell & W&W - Jumper (Original Mix),0.0738,"11,850,804",Progressive House,6,"[('Progressive House', 3.0), ('Trance', 1.5), ('Progressive Trance', 1.5)]"
141,v,GqIHVJX8HRU,https://youtu.be/GqIHVJX8HRU,5:53,353,Jones & Stephenson The First Rebirth,0.0733,"10,245,106",Techno,6,"[('Techno', 2.14), ('Hardcore', 1.14), ('Trance', 1.0), ('Rave', 0.64), ('Hard Trance', 0.39), ('Progressive Trance', 0.25), ('Electro', 0.14), ('Breakbeat', 0.14), ('Happy Hardcore', 0.14)]"
142,x,7Ej6g3KhinM,https://youtu.be/7Ej6g3KhinM,6:52,412,Fatima Yamaha - What's A Girl To Do (Done031),0.0720,"5,185,811",House,6,"[('House', 3.33), ('Deep Tech House', 1.5), ('Deep House', 0.5), ('Tech House', 0.33), ('Hip Hop', 0.33)]"
143,x,ynYEUbPYmfE,https://youtu.be/ynYEUbPYmfE,4:43,283,Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (W&W Remix),0.0718,"4,617,356",Progressive Trance,6,"[('Trance', 2.33), ('Progressive Trance', 2.33), ('Progressive House', 0.83)]"
144,v,tFuujExs03A,https://youtu.be/tFuujExs03A,5:30,330,Mr Fingers - Can You Feel It,0.0717,"4,199,486",House (Old School),6,"[('House (Old School)', 2.0), ('House', 0.83), ('Techno', 0.5), ('Tech House', 0.5), ('Progressive House', 0.33), ('Progressive Trance', 0.33)]"
145,v,glAEPjCTr_I,https://youtu.be/glAEPjCTr_I,5:42,342,Sander van Doorn & Mayaeni - Nothing Inside (Original Mix),0.0717,"4,146,088",Progressive House,6,"[('Progressive House', 4.33), ('Trance', 0.5), ('Tech House', 0.33), ('Progressive Trance', 0.33)]"
146,v,-OWN1jSLPFo,https://youtu.be/-OWN1jSLPFo,6:57,417,Joris Voorn - Goodbye Fly (Original Mix),0.0715,"3,472,946",Tech House,6,"[('Tech House', 3.5), ('House', 1.0), ('Progressive House', 1.0), ('Techno', 0.5)]"
147,v,4bX7iwygIKQ,https://youtu.be/4bX7iwygIKQ,10:24,624,Oceanlab - Sky Falls Down - Armin Van Buuren Mix (HQ),0.0715,"3,400,093",Trance,6,"[('Trance', 6.0)]"
148,v,VotISSj1GS4,https://youtu.be/VotISSj1GS4,5:01,301,Public Energy - Three O' Three ( 1993 ),0.0713,"2,811,340",Techno,6,"[('Techno', 2.83), ('Tech House', 1.0), ('Trance', 1.0), ('Rave', 0.83), ('Acid', 0.33)]"
149,v,KaBeQX3QH6Q,https://youtu.be/KaBeQX3QH6Q,5:45,345,Hard Rock Sofa vs Eva Shaw - Get Down (Original Mix),0.0713,"2,761,645",Progressive House,6,"[('Progressive House', 4.0), ('Progressive Trance', 1.0), ('House', 0.5), ('Trance', 0.5)]"
150,x,x-mJUP9hwDM,https://youtu.be/x-mJUP9hwDM,3:39,219,andhim - Boy Boy Boy (Official Video),0.0713,"2,647,351",House,6,"[('House', 2.58), ('Tech House', 1.58), ('Progressive House', 1.0), ('Techno', 0.25), ('Deep House', 0.25)]"
151,v,eRIGWAyDzD8,https://youtu.be/eRIGWAyDzD8,9:23,563,Tiësto - Suburban Train (Original Mix),0.0712,"2,361,511",Trance,6,"[('Trance', 4.25), ('Progressive Trance', 0.5), ('Tech House', 0.25), ('House', 0.25), ('Psytrance', 0.25)]"
152,v,Q2fOcWKP7-E,https://youtu.be/Q2fOcWKP7-E,7:52,472,Moby - Why Does My Heart Feel So Bad (Enrico Sangiuliano remix) [Drumcode],0.0712,"2,173,293",Tech House,6,"[('Techno', 2.08), ('Tech House', 2.08), ('Trance', 1.08), ('Progressive Trance', 0.5), ('Progressive House', 0.25)]"
153,v,EIv4_pFqS80,https://youtu.be/EIv4_pFqS80,4:51,291,DJ Hazard - Bricks Don't Roll,0.0711,"2,056,577",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
154,v,HIyhQGLhw-U,https://youtu.be/HIyhQGLhw-U,6:32,392,Trus'me - I Want You (Alan Fitzpatrick Remix),0.0711,"2,030,342",Tech House,6,"[('Tech House', 3.5), ('Techno', 1.0), ('Deep Tech House', 1.0), ('House', 0.5)]"
155,v,D_hYwLFYO2I,https://youtu.be/D_hYwLFYO2I,6:18,378,Sam Paganini - Dusty (Original Mix) [DRUMCODE],0.0709,"1,333,321",Techno,6,"[('Techno', 3.5), ('Tech House', 2.0)]"
156,v,nq8JGn_SkuM,https://youtu.be/nq8JGn_SkuM,5:59,359,Sander van Doorn - Neon (Club Mix),0.0709,"1,220,599",Progressive Trance,6,"[('Progressive Trance', 2.33), ('Progressive House', 1.83), ('Trance', 1.33), ('House', 0.5)]"
157,v,FUfhnUH249M,https://youtu.be/FUfhnUH249M,6:40,400,Commix - Be True [HQ],0.0708,"963,981",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
158,v,8UAUDbWrVhA,https://youtu.be/8UAUDbWrVhA,7:52,472,Konflict - Messiah,0.0708,"926,485",Drum & Bass,6,"[('Drum & Bass', 5.5), ('Dubstep', 0.5)]"
159,v,otqx6qGHhPU,https://youtu.be/otqx6qGHhPU,7:59,479,Petter - Some Polyphony,0.0708,"855,442",House,6,"[('House', 2.5), ('Tech House', 1.5), ('Minimal', 1.5), ('Techno', 0.5)]"
160,x,pktAQLzC3vc,https://youtu.be/pktAQLzC3vc,3:59,239,Sander van Doorn - The Rhythm (Official Music Video),0.0708,"852,952",Progressive House,6,"[('Progressive House', 3.0), ('Techno', 1.0), ('Tech House', 1.0), ('House', 1.0)]"
161,v,znf1_OR3cAk,https://youtu.be/znf1_OR3cAk,6:22,382,Dusky - Love Taking Over,0.0708,"727,745",House,6,"[('House', 3.5), ('Deep Tech House', 1.0), ('Tech House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
162,v,jfvITGU_Mag,https://youtu.be/jfvITGU_Mag,9:25,565,Adam Beyer & Alan Fitzpatrick - Human Reason (Len Faki Remix) [DRUMCODE],0.0708,"727,144",Tech House,6,"[('Techno', 2.5), ('Tech House', 2.5), ('House', 1.0)]"
163,v,4eNGe712BOo,https://youtu.be/4eNGe712BOo,7:16,436,Wide Open (Len Faki Dj-Edit),0.0707,"594,303",Techno,6,"[('Techno', 5.0), ('Tech House', 1.0)]"
164,v,yo94gZRB1_s,https://youtu.be/yo94gZRB1_s,6:28,388,ilan Bluestone - Tesseract,0.0707,"533,270",Progressive Trance,6,"[('Progressive Trance', 2.0), ('Progressive House', 1.67), ('Trance', 1.67), ('House', 0.67)]"
165,v,eHcSSVXHdYU,https://youtu.be/eHcSSVXHdYU,5:12,312,Loadstar - Stepped Outside,0.0707,"424,736",Drum & Bass,6,"[('Drum & Bass', 5.5), ('Jungle', 0.5)]"
166,v,uES_I48spQk,https://youtu.be/uES_I48spQk,6:53,413,Sean Tyas & Darren Porter - Relentless,0.0707,"423,852",Trance,6,"[('Trance', 4.5), ('Psytrance', 1.0), ('Progressive Trance', 0.5)]"
167,x,9J5kup92N0s,https://youtu.be/9J5kup92N0s,9:24,564,Fehrplay - Pyara (Live Edit),0.0707,"415,055",Progressive House,6,"[('Progressive House', 3.17), ('Trance', 1.0), ('Progressive Trance', 0.83), ('House', 0.67), ('Deep House', 0.33)]"
168,v,tcwjlNMPxMM,https://youtu.be/tcwjlNMPxMM,7:47,467,Solarstone - Seven Cities (Armin van Buuren Remix) HD,0.0707,"394,878",Trance,6,"[('Trance', 5.0)]"
169,x,YlA9-NnNYr4,https://youtu.be/YlA9-NnNYr4,3:32,212,Noisia - Shaking Hands (Purpose EP),0.0707,"385,779",Drum & Bass,6,"[('Drum & Bass', 5.33), ('Dubstep', 0.33), ('Dub', 0.33)]"
170,v,m47tO1Ctck8,https://youtu.be/m47tO1Ctck8,8:16,496,Pig&Dan - Chemistry [Drumcode],0.0707,"333,108",Tech House,6,"[('Tech House', 3.5), ('Techno', 2.5)]"
171,v,2L7n_-0fydw,https://youtu.be/2L7n_-0fydw,6:52,412,Simon Patterson feat. Lucy Pullin - Now I Can Breathe Again (Extended Mix),0.0707,"332,147",Trance,6,"[('Trance', 3.0), ('Psytrance', 2.0), ('Progressive Trance', 1.0)]"
172,v,1BjHTvDa7Oo,https://youtu.be/1BjHTvDa7Oo,5:42,342,Same K - For You (Above & Beyond Edit),0.0707,"313,970",Progressive Trance,6,"[('Progressive Trance', 2.0), ('Trance', 1.67), ('House', 1.17), ('Progressive House', 1.17)]"
173,v,3EtDfNTxZuc,https://youtu.be/3EtDfNTxZuc,6:53,413,Roni Size- 26 Bass,0.0707,"291,637",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
174,v,avM-F0R_Gyo,https://youtu.be/avM-F0R_Gyo,6:32,392,Inigo Kennedy - Arcing,0.0707,"278,561",Techno,6,"[('Techno', 3.33), ('Tech House', 1.33), ('House', 0.5), ('Electro', 0.33)]"
175,v,EsET-lkvRAI,https://youtu.be/EsET-lkvRAI,7:22,442,MOTHER040: Mat.Joe - Make A Living,0.0707,"277,589",House,6,"[('House', 5.0), ('Tech House', 0.5), ('Deep House', 0.5)]"
176,v,j3XmdJ00k6c,https://youtu.be/j3XmdJ00k6c,6:47,407,Loco & Jam - A Pinch Of Spice,0.0707,"273,966",Tech House,6,"[('Tech House', 3.0), ('Techno', 2.0), ('House', 1.0)]"
177,x,OtRAkjNHnrI,https://youtu.be/OtRAkjNHnrI,4:00,240,Arty - Flashback,0.0707,"265,022",Progressive Trance,6,"[('Progressive Trance', 2.5), ('Progressive House', 2.0), ('Trance', 1.5)]"
178,x,V_Xat1VuHaI,https://youtu.be/V_Xat1VuHaI,5:36,336,Skeptical - Imperial - Official video,0.0707,"263,927",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
179,v,BTb47dTdUIA,https://youtu.be/BTb47dTdUIA,6:49,409,Gary Beck - Before The Crash,0.0707,"261,460",Tech House,6,"[('Tech House', 3.5), ('Techno', 2.5)]"
180,v,x3u7XMj9O5M,https://youtu.be/x3u7XMj9O5M,4:47,287,Yeah Yeah Yeahs & A-Trak - Heads Will Roll (Jewelz & Scott Sparks Bootleg),0.0706,"236,736",Progressive House,6,"[('Progressive House', 6.0)]"
181,v,Xb8jVEVFtuw,https://youtu.be/Xb8jVEVFtuw,7:23,443,Jewel Kid - Strange Days (Original Mix) [Suara],0.0706,"212,371",Tech House,6,"[('Tech House', 3.0), ('Techno', 2.5), ('House', 0.5)]"
182,v,G9lxLXbHbk8,https://youtu.be/G9lxLXbHbk8,5:54,354,Dillinja - The Angels Fell,0.0706,"207,370",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
183,v,iA4Z4epkUqU,https://youtu.be/iA4Z4epkUqU,6:06,366,Trace - Sonar,0.0706,"203,310",Drum & Bass,6,"[('Drum & Bass', 5.0), ('House', 0.5)]"
184,v,tOTnIx-TXxc,https://youtu.be/tOTnIx-TXxc,7:19,439,Technasia - Heart Of Flesh (Original Mix),0.0706,"195,587",Tech House,6,"[('Tech House', 3.0), ('House', 2.5)]"
185,v,d4TjLHfY7os,https://youtu.be/d4TjLHfY7os,8:30,510,Victor Ruiz - Red Lights (Original Mix),0.0706,"188,194",Tech House,6,"[('Tech House', 2.67), ('Techno', 2.33), ('Trance', 0.67), ('Psytrance', 0.33)]"
186,v,wOqosf1moKU,https://youtu.be/wOqosf1moKU,6:06,366,Prok & Fitch - Raw Cut,0.0706,"181,128",House,6,"[('House', 4.0), ('Tech House', 1.5), ('Progressive House', 0.5)]"
187,v,YYsDhzB5aMk,https://youtu.be/YYsDhzB5aMk,7:58,478,Enrico Sangiuliano & Secret Cinema - Trrbulence (Original Mix) [DRUMCODE],0.0706,"178,334",Techno,6,"[('Techno', 4.0), ('Tech House', 2.0)]"
188,v,B__B7ZdA1hU,https://youtu.be/B__B7ZdA1hU,7:30,450,Oliver Huntemann - Magnet (Victor Ruiz Remix),0.0706,"175,417",Techno,6,"[('Techno', 2.33), ('Tech House', 2.0), ('House', 0.83), ('Trance', 0.5), ('Deep House', 0.33)]"
189,v,s4-tUU_vJTw,https://youtu.be/s4-tUU_vJTw,7:11,431,Florian Meindl - Mental Atmosphere,0.0706,"167,346",Tech House,6,"[('Tech House', 3.0), ('Techno', 2.5), ('House', 0.5)]"
190,v,h666-dSmZBM,https://youtu.be/h666-dSmZBM,6:26,386,Luigi Madonna - Why Not - Drumcode - DC135,0.0706,"148,894",Techno,6,"[('Techno', 3.5), ('Tech House', 1.5), ('House', 1.0)]"
191,v,RjqZjsSvXoE,https://youtu.be/RjqZjsSvXoE,6:47,407,Julian Jeweil - South - Drumcode - DC179,0.0706,"137,538",Techno,6,"[('Techno', 3.5), ('Tech House', 1.5), ('House', 0.5), ('Progressive House', 0.5)]"
192,v,6gj0XfurTTw,https://youtu.be/6gj0XfurTTw,4:46,286,Frankee - Black Heart,0.0706,"131,441",Drum & Bass,6,"[('Drum & Bass', 4.5), ('Dubstep', 1.0)]"
193,v,TWIh8S3hh0o,https://youtu.be/TWIh8S3hh0o,8:37,517,Solarstone - solarcoaster (Original mix),0.0706,"125,871",Trance,6,"[('Trance', 5.0), ('Progressive Trance', 0.5)]"
194,v,SaHYu2GK46I,https://youtu.be/SaHYu2GK46I,7:08,428,Christian Smith & Wehbba - Mutate [Tronic],0.0706,"124,216",Tech House,6,"[('Tech House', 2.5), ('Techno', 1.5), ('House', 1.5), ('Minimal', 0.5)]"
195,v,QVOCEbc4WAc,https://youtu.be/QVOCEbc4WAc,6:55,415,Mathew Jonson - Level 7 (Dixon Remix),0.0706,"123,856",Tech House,6,"[('Tech House', 3.33), ('House', 2.33), ('Techno', 0.33)]"
196,v,cZuGM-UOyS0,https://youtu.be/cZuGM-UOyS0,6:08,368,Sander van Doorn & Mark Knight vs. Underworld - Ten (Original Mix),0.0706,"121,404",Progressive House,6,"[('Progressive House', 3.5), ('Progressive Trance', 1.5), ('Trance', 1.0)]"
197,v,GbAUJexjAm8,https://youtu.be/GbAUJexjAm8,6:40,400,Timmo - Canvas - Drumcode - DC125,0.0706,"113,762",House,6,"[('House', 1.83), ('Tech House', 1.5), ('Progressive House', 1.33), ('Techno', 1.0), ('Progressive Trance', 0.33)]"
198,v,h6hF4ZOjCjo,https://youtu.be/h6hF4ZOjCjo,6:30,390,Wehbba — Basic Pleasure — Drumcode — DC220,0.0706,"112,286",Techno,6,"[('Techno', 6.0)]"
199,v,R6F6J-jjrDw,https://youtu.be/R6F6J-jjrDw,6:19,379,"Adam Beyer, Ida Engberg - Unanswered Question (Julian Jeweil Remix)",0.0706,"107,050",Techno,6,"[('Techno', 3.83), ('Tech House', 1.33), ('House', 0.5), ('Progressive House', 0.33)]"
200,x,VBlv8Ic9BIY,https://youtu.be/VBlv8Ic9BIY,4:50,290,Simon Patterson - Smack (Waio Remix),0.0706,"106,784",Psytrance,6,"[('Psytrance', 2.33), ('Trance', 1.92), ('Techno', 0.58), ('Tech House', 0.58), ('Progressive House', 0.58)]"
201,v,RCd4wsd9zgY,https://youtu.be/RCd4wsd9zgY,4:10,250,FJAAK - Wolves,0.0706,"92,334",Techno,6,"[('Techno', 4.5), ('Tech House', 1.5)]"
202,v,8dcyygal_1A,https://youtu.be/8dcyygal_1A,5:18,318,Kowton - Glock & Roll,0.0706,"90,322",House,6,"[('House', 2.0), ('Techno', 1.5), ('Tech House', 1.0), ('Deep House', 0.5), ('Detroit Techno', 0.5)]"
203,v,tModiPqCGww,https://youtu.be/tModiPqCGww,4:45,285,Andrew Bayer - From The Past,0.0706,"89,304",Trance,6,"[('Trance', 2.67), ('Progressive Trance', 1.83), ('Progressive House', 0.83), ('House', 0.67)]"
204,v,iD1qO3SkNhM,https://youtu.be/iD1qO3SkNhM,7:02,422,Slam - Ecclesiastic,0.0706,"84,576",Techno,6,"[('Techno', 4.83), ('Tech House', 0.83), ('Trance', 0.33)]"
205,v,CHabVk1XMuk,https://youtu.be/CHabVk1XMuk,6:22,382,Jel Ford - Backyard - Drumcode - DC133,0.0706,"82,439",Techno,6,"[('Techno', 3.5), ('Tech House', 2.0), ('House', 0.5)]"
206,v,JzCmOsW0g_4,https://youtu.be/JzCmOsW0g_4,5:46,346,Ivan Gough & Jebu - Noxu (Original Mix),0.0706,"80,241",Progressive House,6,"[('Progressive House', 4.5), ('House', 1.0), ('Progressive Trance', 0.5)]"
207,v,6sifOMphOcw,https://youtu.be/6sifOMphOcw,5:20,320,Marco V - Back In The Jungle [Flamingo Recordings],0.0706,"78,365",Progressive House,6,"[('Progressive House', 6.0)]"
208,v,EVSWO7TCa8o,https://youtu.be/EVSWO7TCa8o,4:51,291,Dj Deep - Stressed [DRH051],0.0706,"76,689",Techno,6,"[('Techno', 5.5), ('Tech House', 0.5)]"
209,v,9q0rIz5IUGA,https://youtu.be/9q0rIz5IUGA,5:02,302,Alan Fitzpatrick- Brian's Proper Dun One,0.0706,"73,919",Techno,6,"[('Techno', 4.83), ('Tech House', 0.83), ('Trance', 0.33)]"
210,v,wvZikX76qBc,https://youtu.be/wvZikX76qBc,6:12,372,Bambaata - Shy FX - HD 1080p,0.0706,"72,390",Drum & Bass,6,"[('Drum & Bass', 5.5), ('Dubstep', 0.5)]"
211,v,D31fo4yc314,https://youtu.be/D31fo4yc314,6:02,362,Surgeon - Search [BP044],0.0706,"71,987",Techno,6,"[('Techno', 5.0), ('Tech House', 1.0)]"
212,v,9iO1lkj2FI8,https://youtu.be/9iO1lkj2FI8,7:53,473,Pan-Pot - Third Eye,0.0706,"69,726",Tech House,6,"[('Tech House', 3.0), ('Techno', 1.5), ('House', 1.5)]"
213,v,RMbVWiysaCo,https://youtu.be/RMbVWiysaCo,7:15,435,Christian Smith - Force Majeure (Original Mix) [DRUMCODE],0.0706,"66,990",Techno,6,"[('Techno', 3.5), ('Tech House', 2.5)]"
214,v,k9sxIHRfDOU,https://youtu.be/k9sxIHRfDOU,5:40,340,Roberto Capuano - Obsessed - Drumcode - DC150,0.0706,"66,299",Techno,6,"[('Techno', 3.33), ('Tech House', 2.33), ('House', 0.33)]"
215,v,ZEi_4MJBLMQ,https://youtu.be/ZEi_4MJBLMQ,7:26,446,Metodi Hristov - Sonar (D-Unity Remix) [UNITY RECORDS],0.0706,"62,452",Techno,6,"[('Techno', 4.0), ('Tech House', 2.0)]"
216,v,fMyR0k8YtAw,https://youtu.be/fMyR0k8YtAw,6:48,408,Pig&Dan — Terrax — Drumcode — DC201,0.0706,"58,998",Techno,6,"[('Techno', 4.0), ('Tech House', 1.0), ('Progressive House', 1.0)]"
217,v,Wj3Bm0U_ytM,https://youtu.be/Wj3Bm0U_ytM,5:51,351,Die - Drop Bear,0.0706,"57,885",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
218,v,6LSxejgpIU0,https://youtu.be/6LSxejgpIU0,6:38,398,Floorplan - Let's Ride [M-Plant],0.0706,"57,324",Techno,6,"[('Techno', 2.83), ('House', 1.83), ('Tech House', 1.33)]"
219,v,G1ryiejKBkw,https://youtu.be/G1ryiejKBkw,5:51,351,Alias - Pentatonic - Drumcode - DC175,0.0706,"56,829",Techno,6,"[('Techno', 5.0), ('Tech House', 1.0)]"
220,v,TfqCGnWI5HU,https://youtu.be/TfqCGnWI5HU,7:36,456,Armin van Buuren - Communication (Paul Oakenfold Full On Fluoro Mix),0.0706,"56,665",Trance,6,"[('Trance', 2.67), ('Progressive Trance', 2.0), ('House', 0.67), ('Psytrance', 0.67)]"
221,v,10SkVPcx4MA,https://youtu.be/10SkVPcx4MA,7:04,424,Bad Company - Brainscan,0.0706,"55,580",Drum & Bass,6,"[('Drum & Bass', 6.0)]"
222,v,Ryj1VPMJoXU,https://youtu.be/Ryj1VPMJoXU,7:08,428,Joel Mull - Gallop - Drumcode - DC129,0.0706,"54,557",Tech House,6,"[('Tech House', 3.0), ('Techno', 2.5)]"
223,v,nCICZPgEhAk,https://youtu.be/nCICZPgEhAk,7:45,465,Pig&Dan - Chez Dre (Original Mix) [DRUMCODE],0.0706,"51,883",Tech House,6,"[('Techno', 2.83), ('Tech House', 2.83), ('Trance', 0.33)]"
224,v,1siST_umisU,https://youtu.be/1siST_umisU,7:35,455,Sam Paganini - Shade (Original Mix) [DRIVING FORCES RECORDINGS],0.0706,"50,257",Techno,6,"[('Techno', 3.5), ('Tech House', 2.5)]"
225,v,cnlV9hwJwrY,https://youtu.be/cnlV9hwJwrY,9:01,541,Cirez D - In The Reds (Original Mix),0.0706,"48,752",Techno,6,"[('Techno', 2.5), ('Tech House', 2.17), ('House', 0.33), ('Progressive House', 0.33), ('Trance', 0.33), ('Deep House', 0.33)]"
