index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts,beatport_genre,bpm,key,track_name,artist,length,beatport_url
36.0,v,YfZobz5-wUs,https://youtu.be/YfZobz5-wUs,6:58,418,Eric Sneo - Out of Step [Tronic],0.1313,"25,168",Tech House,9,"[('Tech House', 5.5), ('Techno', 2.5), ('House', 1.0)]",Techno (Peak Time / Driving),124,G Minor,Out Of Step,Eric Sneo,6:57,https://www.beatport.com/track/Out%20Of%20Step/8162432
37.0,v,KSjIH0IPaP4,https://youtu.be/KSjIH0IPaP4,6:52,412,Sound Associates – Boombox (Len Faki Edit) [FIGURE57],0.1313,"19,368",Techno,9,"[('Techno', 7.0), ('Tech House', 1.5), ('House', 0.5)]",Techno (Peak Time / Driving),131,Ab Minor,Boombox,Sound Associates,5:17,https://www.beatport.com/track/Boombox/13262433
38.0,v,P7RMcVV9mQ0,https://youtu.be/P7RMcVV9mQ0,6:34,394,Adam F - Metropolis (2017 Remaster),0.1313,"13,843",Drum & Bass,9,"[('Drum & Bass', 7.5), ('House', 0.5), ('Jungle', 0.5)]",Drum & Bass,84,F Minor,Metropolis,Adam F,6:33,https://www.beatport.com/track/Metropolis/11779299
39.0,v,YlEcriBkH7c,https://youtu.be/YlEcriBkH7c,6:46,406,Frank Biazzi - Transition [Tronic],0.1313,"9,337",Techno,9,"[('Techno', 7.0), ('Tech House', 2.0)]",Techno (Peak Time / Driving),128,A# Major,Transition,Frank Biazzi,6:44,https://www.beatport.com/track/Transition/14034776
40.0,v,XiTQYAFQ6gw,https://youtu.be/XiTQYAFQ6gw,7:40,460,Kemal + Rob Data - Konspiracy [HQ],0.1313,"6,603",Drum & Bass,9,"[('Drum & Bass', 9.0)]",Electronica,89,G Minor,Konspiracy,Kemal + Rob Data,4:17,https://www.beatport.com/track/Konspiracy/10089459
41.0,v,5IrHzrg4qdQ,https://youtu.be/5IrHzrg4qdQ,6:24,384,Ben Klock - Subzero,0.116,"15,138,474",Techno,8,"[('Techno', 3.83), ('Tech House', 2.5), ('House', 0.5), ('Acid', 0.5), ('Progressive House', 0.33), ('Acid Techno', 0.33)]",Techno (Peak Time / Driving),125,Db Minor,Subzero,Ben Klock,6:23,https://www.beatport.com/track/Subzero/962054
42.0,v,b2RcZQNMy5s,https://youtu.be/b2RcZQNMy5s,7:21,441,Maceo Plex - Conjure Dreams [Drumcode],0.1157,"13,943,837",Tech House,8,"[('Tech House', 3.5), ('Techno', 2.0), ('House', 1.83), ('Deep Tech House', 0.33), ('Minimal', 0.33)]",Techno (Peak Time / Driving),124,D Minor,Conjure Dreams,Maceo Plex,7:21,https://www.beatport.com/track/Conjure%20Dreams/6085229
43.0,v,_o-XIryB2gg,https://youtu.be/_o-XIryB2gg,5:32,332,"Dimitri Vegas, MOGUAI & Like Mike - Mammoth (Original Mix)",0.1145,"171,195,236",Progressive House,6,"[('Progressive House', 4.5), ('House', 1.0), ('Progressive Trance', 0.5)]",Mainstage,128,B Minor,Mammoth,MOGUAI,5:32,https://www.beatport.com/track/Mammoth/4191993
44.0,v,P6GmT-WJR_k,https://youtu.be/P6GmT-WJR_k,5:50,350,Dimitri Vangelis & Wyman X Steve Angello - Payback (Original Mix),0.1143,"8,547,575",Progressive House,8,"[('Progressive House', 3.83), ('Progressive Trance', 2.0), ('Trance', 1.5), ('House', 0.67)]",Mainstage,128,G Minor,Payback,Steve Angello,5:49,https://www.beatport.com/track/Payback/6376427
46.0,v,OlLC6Xwgikc,https://youtu.be/OlLC6Xwgikc,9:00,540,Pan-Pot - Sleepless (Stephan Bodzin Remix),0.1131,"4,319,348",Tech House,8,"[('Tech House', 2.83), ('House', 2.5), ('Deep Tech House', 1.5), ('Deep House', 0.83), ('Minimal', 0.33)]",Techno (Peak Time / Driving),120,A Major,Sleepless,Pan-Pot,9:00,https://www.beatport.com/track/Sleepless/7295339
47.0,v,RpZVPSCv79U,https://youtu.be/RpZVPSCv79U,5:22,322,LFO - LFO (Leeds warehouse mix),0.113,"3,794,282",Tech House,8,"[('Techno', 2.5), ('Tech House', 2.5), ('House (Old School)', 1.5), ('Electro', 0.5), ('Acid', 0.5)]",Techno (Peak Time / Driving),125,F Major,LFO,LFO,5:18,https://www.beatport.com/track/LFO/961068
48.0,v,3A2Hpl1f-EU,https://youtu.be/3A2Hpl1f-EU,5:06,306,Dimitri Vegas &  Like Mike - Wakanda (Original Mix),0.1125,"1,806,577",Progressive House,8,"[('Progressive House', 6.5), ('House', 0.5), ('Trance', 0.5)]",Mainstage,130,F Major,Wakanda,Dimitri Vegas & Like Mike,4:59,https://www.beatport.com/track/Wakanda/4116173
49.0,v,53e22zAb6oY,https://youtu.be/53e22zAb6oY,6:09,369,Sander van Doorn - Get Enough (Original Mix),0.1122,"692,621",Progressive House,8,"[('Progressive House', 6.0), ('Progressive Trance', 1.5), ('Trance', 0.5)]",Mainstage,128,G Major,Get Enough,Sander Van Doorn,5:54,https://www.beatport.com/track/Get%20Enough/5621694
50.0,v,lmaglemvltY,https://youtu.be/lmaglemvltY,5:50,350,Moderat - Bad Kingdom (Marcel Dettmann remix),0.1122,"663,965",Techno,8,"[('Techno', 2.83), ('Tech House', 2.33), ('House', 1.33), ('Deep Tech House', 1.0), ('Deep House', 0.5)]",Techno (Peak Time / Driving),130,A Minor,Bad Kingdom,Moderat,5:46,https://www.beatport.com/track/Bad%20Kingdom/4822512
51.0,v,R2m2h3NgQYk,https://youtu.be/R2m2h3NgQYk,8:54,534,Pryda - Power Drive (Original Mix),0.1121,"631,032",Progressive House,8,"[('Progressive House', 4.0), ('House', 1.33), ('Trance', 1.33), ('Progressive Trance', 1.0)]",Progressive House,126,A Minor,Power Drive,Pryda,8:53,https://www.beatport.com/track/Power%20Drive/4577201
52.0,v,SB5h5Z8peDs,https://youtu.be/SB5h5Z8peDs,6:08,368,Dave Clark RED. 2 Wisdom to the Wise,0.1121,"572,186",Techno,8,"[('Techno', 4.5), ('Tech House', 1.0), ('Trance', 1.0), ('Rave', 0.25), ('Acid', 0.25), ('Acid Techno', 0.25), ('Hard Trance', 0.25)]",Techno (Peak Time / Driving),128,A# Minor,Wisdom to the Wise (Red 2),Dave Clarke,8:06,https://www.beatport.com/track/Wisdom%20to%20the%20Wise%20(Red%202)/4155145
53.0,v,yRBJDJx_sjg,https://youtu.be/yRBJDJx_sjg,7:19,439,Floorplan - Never Grow Old,0.1121,"451,997",House,8,"[('House', 3.33), ('Techno', 2.0), ('Tech House', 1.83), ('Detroit Techno', 0.5), ('Deep House', 0.33)]",Techno (Peak Time / Driving),132,Gb Minor,Never Grow Old,Floorplan,7:19,https://www.beatport.com/track/Never%20Grow%20Old/5396241
54.0,v,2Jvorjp-JyY,https://youtu.be/2Jvorjp-JyY,7:30,450,The Yard Man,0.1121,"334,155",Techno,8,"[('Techno', 4.5), ('Progressive House', 1.5), ('Tech House', 1.0), ('House', 1.0)]",Techno (Peak Time / Driving),128,G Minor,The Yard Man,SRVD,7:30,https://www.beatport.com/track/The%20Yard%20Man/11630310
55.0,v,i2UA0VG-wms,https://youtu.be/i2UA0VG-wms,6:11,371,Dillinja - Silver Blade (Music Video),0.112,"279,329",Drum & Bass,8,"[('Drum & Bass', 7.5)]",Dance / Electro Pop,86,A# Minor,Go Dillinja,Dillinja,5:04,https://www.beatport.com/track/Go%20Dillinja/12957486
56.0,v,Ior0a1Bs6ew,https://youtu.be/Ior0a1Bs6ew,7:11,431,Recondite - DRGN2 [HFT035] [Official Audio],0.112,"268,464",Techno,8,"[('Techno', 4.0), ('Tech House', 2.5), ('House', 1.5)]",Techno (Peak Time / Driving),126,D Major,DRGN2,Recondite,7:10,https://www.beatport.com/track/DRGN2/17598882
57.0,v,TeMjNrlA1x0,https://youtu.be/TeMjNrlA1x0,6:02,362,Joseph Capriati - Awake (Julian Jeweil Remix) [DRUMCODE],0.112,"250,264",Tech House,8,"[('Tech House', 4.33), ('Techno', 1.5), ('House', 1.0), ('Progressive House', 0.83), ('Trance', 0.33)]",Techno (Peak Time / Driving),125,E Minor,Awake,Julian Jeweil,6:08,https://www.beatport.com/track/Awake/7164911
58.0,v,1_wch3D4xQo,https://youtu.be/1_wch3D4xQo,6:04,364,Wehbba - Catarse - Drumcode - DC192,0.112,"233,730",Techno,8,"[('Techno', 7.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),128,A Minor,Catarse,Wehbba,6:03,https://www.beatport.com/track/Catarse/10742709
59.0,v,I2olHhbvm5E,https://youtu.be/I2olHhbvm5E,6:04,364,Rachel Row - Follow The Step (KiNK Beat Mix),0.112,"184,191",House,8,"[('House', 4.5), ('Deep House', 1.5), ('Tech House', 1.0), ('Progressive House', 1.0)]",House,122,D Major,Follow The Step (KiNK Beat Mix) feat. KiNK,Rachel Row,6:02,https://www.beatport.com/track/Follow%20The%20Step%20(KiNK%20Beat%20Mix)%20feat.%20KiNK/4515058
60.0,v,tq5dvEYlxKw,https://youtu.be/tq5dvEYlxKw,9:12,552,Will Atkinson - Subconscious,0.112,"161,694",Trance,8,"[('Trance', 3.25), ('Progressive Trance', 1.5), ('Tech House', 1.25), ('Progressive House', 1.25), ('Psytrance', 0.5), ('Techno', 0.25)]",Trance (Main Floor),140,Ab Major,Subconscious,Will Atkinson,9:03,https://www.beatport.com/track/Subconscious/7601480
61.0,v,dINT0L6Y8GU,https://youtu.be/dINT0L6Y8GU,5:49,349,Wehbba — Third Wave — Drumcode — DC202,0.112,"146,228",Techno,8,"[('Techno', 5.17), ('Tech House', 1.33), ('Progressive House', 1.17), ('House', 0.33)]",Techno (Peak Time / Driving),128,F Major,Third Wave,Wehbba,5:48,https://www.beatport.com/track/Third%20Wave/11699403
62.0,v,Nx4e9sifceI,https://youtu.be/Nx4e9sifceI,7:21,441,Q-Project - Champion Sound (Bad Company Remix),0.112,"73,605",Drum & Bass,8,"[('Drum & Bass', 8.0)]",Drum & Bass,65,C Major,Champion Sound,Bad Company,7:14,https://www.beatport.com/track/Champion%20Sound/8694614
64.0,v,hzIFjGcOKbg,https://youtu.be/hzIFjGcOKbg,7:53,473,Konflict - The Beckoning HQ,0.112,"62,863",Drum & Bass,8,"[('Drum & Bass', 7.5), ('Dubstep', 0.5)]",Drum & Bass,85,G Major,Beckoning,Konflict,7:53,https://www.beatport.com/track/Beckoning/9926849
65.0,v,NB82U9pLhAY,https://youtu.be/NB82U9pLhAY,6:07,367,Wots My Code - Dubplate (Total Science Remix) (HQ),0.112,"40,007",Drum & Bass,8,"[('Drum & Bass', 7.0), ('Jungle', 1.0)]",[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403
67.0,v,T2canrrYLS0,https://youtu.be/T2canrrYLS0,7:27,447,Ram Trilogy - Titan - #RamRewind,0.112,"21,257",Drum & Bass,8,"[('Drum & Bass', 8.0)]",Drum & Bass,86,Ab Major,Titan,Ram Trilogy,7:08,https://www.beatport.com/track/Titan/10019213
68.0,v,n9pV78GwLmU,https://youtu.be/n9pV78GwLmU,5:57,357,Dj 3000 - Take Me Away (Truncate remix) [MT090],0.112,"11,813",Techno,8,"[('Techno', 3.17), ('Tech House', 2.17), ('House', 1.0), ('Detroit Techno', 0.83), ('Electro', 0.5), ('Deep Tech House', 0.33)]",Techno (Peak Time / Driving),130,A Major,Take Me Away,Truncate,5:55,https://www.beatport.com/track/Take%20Me%20Away/7750093
69.0,v,XMYVReX228Y,https://youtu.be/XMYVReX228Y,6:14,374,Loco & Jam - When The Sun Came Up (Arjun Vagale Remix) [Transmit Recordings],0.112,"10,189",Techno,8,"[('Techno', 5.17), ('Tech House', 2.17), ('Trance', 0.67)]",Techno (Peak Time / Driving),126,Ab Major,When The Sun Came Up,Loco & Jam,6:13,https://www.beatport.com/track/When%20The%20Sun%20Came%20Up/8820215
70.0,v,cNsTFXe_xEE,https://youtu.be/cNsTFXe_xEE,6:20,380,DJ Red & Earth People - Ride,0.112,"5,702",Drum & Bass,8,"[('Drum & Bass', 8.0)]",House,124,C Major,Earth,DJ Ride,7:17,https://www.beatport.com/track/Earth/9243920
71.0,v,wzHFZlPSa8k,https://youtu.be/wzHFZlPSa8k,4:56,296,FD - Change Please - Spearhead Records,0.112,"3,497",Drum & Bass,8,"[('Drum & Bass', 8.0)]",Drum & Bass,86,C Minor,Change Please,FD,4:55,https://www.beatport.com/track/Change%20Please/6076025
72.0,v,QrUOw9Kl1zY,https://youtu.be/QrUOw9Kl1zY,5:51,351,Gary Beck - Grounded | Techno Station,0.112,867,Techno,8,"[('Techno', 5.0), ('Tech House', 2.5), ('House', 0.5)]",Techno (Peak Time / Driving),127,E Major,Grounded,Gary Beck,5:49,https://www.beatport.com/track/Grounded/5829743
73.0,v,UV9Zi9rUHx8,https://youtu.be/UV9Zi9rUHx8,6:38,398,Green Velvet - Bigger Than Prince (Hot Since 82 Remix),0.0934,"6,151,214",House,7,"[('House', 4.17), ('Tech House', 1.5), ('Deep House', 0.67), ('Vocal House', 0.33)]",Deep House,122,D Major,Bigger Than Prince,Hot Since 82,6:35,https://www.beatport.com/track/Bigger%20Than%20Prince/4635400
74.0,v,fdAAVJZXoYM,https://youtu.be/fdAAVJZXoYM,6:19,379,'Forget' - Patrick Topping,0.0932,"5,249,466",House,7,"[('House', 4.83), ('Tech House', 1.0), ('Progressive House', 0.5), ('Deep House', 0.33), ('Vocal House', 0.33)]",Tech House,123,G Major,Forget,Patrick Topping,6:06,https://www.beatport.com/track/Forget/5279087
75.0,v,wl5nO5kLk6M,https://youtu.be/wl5nO5kLk6M,6:57,417,Traumer - Hoodlum [DESOLAT038],0.0929,"4,022,017",House,7,"[('House', 5.33), ('Tech House', 0.83), ('Minimal', 0.5), ('Deep House', 0.33)]",Techno (Peak Time / Driving),123,Eb Major,Hoodlum,Traumer,6:54,https://www.beatport.com/track/Hoodlum/5566873
76.0,v,CuFnTteG92c,https://youtu.be/CuFnTteG92c,7:10,430,Orjan Nilsen - Violetta (Original Mix),0.0925,"2,819,191",Progressive Trance,7,"[('Progressive Trance', 2.83), ('Trance', 2.33), ('Progressive House', 1.83)]",Trance (Main Floor),128,G Minor,Violetta,Orjan Nilsen,6:53,https://www.beatport.com/track/Violetta/4344383
77.0,v,fSlT0p5fRRo,https://youtu.be/fSlT0p5fRRo,8:40,520,RAM & Susana - RAMelia (Tribute To Amelia) (Original Mix),0.0924,"2,262,195",Progressive Trance,7,"[('Progressive Trance', 3.33), ('Trance', 2.83), ('Progressive House', 0.83)]",[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403
78.0,v,Lk5CfLcxB20,https://youtu.be/Lk5CfLcxB20,6:16,376,Ummet Ozcan - Here & Now (Original Mix),0.0923,"2,136,322",Progressive House,7,"[('Progressive House', 5.5), ('House', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Mainstage,128,C Minor,Here & Now,Ummet Ozcan,6:16,https://www.beatport.com/track/Here%20&%20Now/4248148
79.0,v,eJcRfjd2wDI,https://youtu.be/eJcRfjd2wDI,7:05,425,Regal - Acid is the Answer [INV014],0.0923,"1,813,840",Techno,7,"[('Techno', 6.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),128,C Major,Acid Is The Answer,Regal,7:05,https://www.beatport.com/track/Acid%20Is%20The%20Answer/8984307
80.0,v,xJlntGFGE80,https://youtu.be/xJlntGFGE80,7:53,473,Hinz & Ruhmhardt - Doch (SNDST002),0.0923,"1,810,149",Tech House,7,"[('Techno', 3.0), ('Tech House', 3.0), ('House', 1.0)]",Techno (Peak Time / Driving),125,C Minor,Doch,Hinz & Ruhmhardt,7:45,https://www.beatport.com/track/Doch/6288569
81.0,v,wJ-tGZqn8Ws,https://youtu.be/wJ-tGZqn8Ws,6:57,417,Adam Beyer Vs Dense & Pika - Going Down [Drumcode],0.0922,"1,421,723",Techno,7,"[('Techno', 4.0), ('Tech House', 3.0)]",Techno (Peak Time / Driving),125,F Minor,Going Down,Dense & Pika,6:56,https://www.beatport.com/track/Going%20Down/8697291
82.0,v,iasB8RFJIzo,https://youtu.be/iasB8RFJIzo,7:50,470,Alan Fitzpatrick - In The Beginning (Drumcode) Official Music Video - DC111,0.0921,"1,278,011",Tech House,7,"[('Techno', 3.5), ('Tech House', 3.5)]",Techno (Peak Time / Driving),126,Ab Minor,In The Beginning,Alan Fitzpatrick,6:55,https://www.beatport.com/track/In%20The%20Beginning/4317141
84.0,v,E4dSRpSnPOU,https://youtu.be/E4dSRpSnPOU,8:49,529,Soma - Slam Positive Education,0.092,"939,094",House,7,"[('House', 2.75), ('Progressive House', 1.67), ('Tech House', 1.08), ('Techno', 0.33), ('Trance', 0.33), ('Disco', 0.25), ('House (Old School)', 0.25)]",Techno (Peak Time / Driving),127,Eb Minor,Positive Education,Slam,8:39,https://www.beatport.com/track/Positive%20Education/190724
85.0,v,gDcxCbIzKXA,https://youtu.be/gDcxCbIzKXA,6:04,364,Dusky - Yoohoo,0.092,"911,202",House,7,"[('House', 5.33), ('Progressive House', 0.83), ('Progressive Trance', 0.83)]",Deep House,122,A Minor,Yoohoo,Dusky,6:03,https://www.beatport.com/track/Yoohoo/6018887
86.0,v,exFy7ppnFkA,https://youtu.be/exFy7ppnFkA,6:23,383,ilan Bluestone - 43,0.092,"801,600",Progressive Trance,7,"[('Progressive Trance', 3.0), ('Progressive House', 2.0), ('House', 1.0), ('Trance', 1.0)]",Trance (Main Floor),128,Db Minor,43,Ilan Bluestone,6:23,https://www.beatport.com/track/43/6606177
87.0,v,JTev3R73P3Q,https://youtu.be/JTev3R73P3Q,7:18,438,Roberto Capuano - Vertigo (Original Mix) [DRUMCODE],0.092,"686,917",House,7,"[('House', 3.0), ('Tech House', 2.5), ('Techno', 1.5)]",Techno (Peak Time / Driving),128,Bb Major,Vertigo,Roberto Capuano,7:16,https://www.beatport.com/track/Vertigo/4196604
88.0,v,fhgfahfKlH8,https://youtu.be/fhgfahfKlH8,7:22,442,Perc - Look What Your Love Has Done To Me (Perc Trax),0.0919,"652,614",Techno,7,"[('Techno', 5.0), ('Tech House', 1.5), ('Acid Techno', 0.5)]",Techno (Raw / Deep / Hypnotic),134,F# Minor,Look What Your Love Has Done To Me,Perc,6:00,https://www.beatport.com/track/Look%20What%20Your%20Love%20Has%20Done%20To%20Me/12251883
89.0,v,aGi71sC1VDw,https://youtu.be/aGi71sC1VDw,4:56,296,Shadow Child & Doorly - Piano Weapon,0.0919,"607,957",House,7,"[('House', 4.83), ('Tech House', 1.33), ('Disco', 0.5), ('Deep House', 0.33)]",Deep House,124,G Minor,Piano Weapon,Doorly,4:56,https://www.beatport.com/track/Piano%20Weapon/5787616
90.0,v,0XpYwFKYIec,https://youtu.be/0XpYwFKYIec,5:26,326,Grum - U,0.0919,"583,790",Trance,7,"[('Trance', 1.67), ('Progressive Trance', 1.5), ('Progressive House', 1.33), ('Deep House', 1.17), ('House', 0.83)]",Progressive House,126,B Minor,U,Grum,5:25,https://www.beatport.com/track/U/6700193
91.0,v,8Uwj8mkoEaE,https://youtu.be/8Uwj8mkoEaE,6:59,419,Julian Jeweil - Rolling [Drumcode],0.0919,"582,721",Techno,7,"[('Techno', 4.5), ('Tech House', 1.5), ('Progressive House', 0.5), ('Trance', 0.5)]",Techno (Peak Time / Driving),125,C Major,Rolling,Julian Jeweil,6:58,https://www.beatport.com/track/Rolling/8757912
92.0,v,_GkRezJFuf4,https://youtu.be/_GkRezJFuf4,8:29,509,Butch - Dope,0.0919,"368,740",Tech House,7,"[('Tech House', 2.33), ('House', 2.17), ('Deep House', 1.33), ('Techno', 0.5), ('Minimal', 0.33), ('House (Old School)', 0.33)]",Tech House,123,Bb Minor,Dope,Butch,8:29,https://www.beatport.com/track/Dope/7074704
93.0,v,MhO7k44x9hk,https://youtu.be/MhO7k44x9hk,10:29,629,Konstantin Sibold - Mutter (Original Mix),0.0919,"308,250",Techno,7,"[('Techno', 2.83), ('Tech House', 2.33), ('House', 1.17), ('Deep Tech House', 0.33), ('Detroit Techno', 0.33)]",Techno (Peak Time / Driving),129,C Major,Mutter,Konstantin Sibold,10:29,https://www.beatport.com/track/Mutter/7809098
94.0,v,IzxOHMbye_g,https://youtu.be/IzxOHMbye_g,5:45,345,[MINUSmin2] Tale Of Us - Another Earth (Official Audio),0.0918,"251,469",House,7,"[('House', 4.5), ('Tech House', 1.5), ('Techno', 1.0)]",Techno (Peak Time / Driving),123,Ab Minor,Another Earth,Tale Of Us,5:45,https://www.beatport.com/track/Another%20Earth/5790115
95.0,v,St4P4m8hOlk,https://youtu.be/St4P4m8hOlk,6:51,411,Ed Rush & Optical - Bacteria,0.0918,"226,877",Drum & Bass,7,"[('Drum & Bass', 5.0), ('Techno', 1.0), ('House', 0.5)]",Drum & Bass,85,Bb Minor,Bacteria,Optical,6:47,https://www.beatport.com/track/Bacteria/968029
96.0,v,PNpXKsge4xM,https://youtu.be/PNpXKsge4xM,4:18,258,Dimension - Crowd Reaction (VIP),0.0918,"201,644",Drum & Bass,7,"[('Drum & Bass', 6.5), ('Jungle', 0.5)]",Drum & Bass,87,F Minor,Crowd Reaction VIP,Dimension,4:19,https://www.beatport.com/track/Crowd%20Reaction%20VIP/5539648
97.0,v,_NRbagWE9us,https://youtu.be/_NRbagWE9us,10:14,614,Ø [Phase] - Perplexed (Rødhåd's Extended Mix) [TOKEN40],0.0918,"198,964",Techno,7,"[('Techno', 5.75), ('Tech House', 0.75), ('House', 0.25)]",Techno (Raw / Deep / Hypnotic),126,Ab Major,Perplexed,Rødhåd,10:15,https://www.beatport.com/track/Perplexed/5199947
98.0,v,z_VKMWs2eaI,https://youtu.be/z_VKMWs2eaI,8:01,481,Nasty Habits -- Shadow Boxing (Original),0.0918,"173,131",Drum & Bass,7,"[('Drum & Bass', 7.0)]",Drum & Bass,84,C Major,Shadow Boxing,Nasty Habits,7:56,https://www.beatport.com/track/Shadow%20Boxing/5675733
99.0,v,ZiGcaZlSdnU,https://youtu.be/ZiGcaZlSdnU,7:19,439,Wehbba - Fake - Drumcode - DC178,0.0918,"168,042",Tech House,7,"[('Techno', 3.0), ('Tech House', 3.0), ('House', 0.5), ('Progressive House', 0.5)]",Techno (Peak Time / Driving),125,A Major,Fake,Wehbba,7:18,https://www.beatport.com/track/Fake/9635029
100.0,v,TobUplxTDyY,https://youtu.be/TobUplxTDyY,4:47,287,Arty - Patriots,0.0918,"151,146",Progressive House,7,"[('Progressive House', 2.58), ('Progressive Trance', 2.42), ('Trance', 1.42), ('House', 0.58)]",Mainstage,127,Bb Minor,Patriots,ARTY,4:47,https://www.beatport.com/track/Patriots/8100731
101.0,v,coG7pBkiJCc,https://youtu.be/coG7pBkiJCc,7:28,448,Alan Fitzpatrick - For An Endless Night (Jel Ford Remix) - Drumcode - DC140,0.0918,"149,786",Techno,7,"[('Techno', 4.33), ('Tech House', 2.33), ('House', 0.33)]",Techno (Peak Time / Driving),126,Ab Minor,For An Endless Night,Alan Fitzpatrick,7:29,https://www.beatport.com/track/For%20An%20Endless%20Night/6492785
102.0,v,9nOBWxkBHXI,https://youtu.be/9nOBWxkBHXI,7:30,450,Q Project - Champion Sound (Total Science Hardcore Will Never Die Remix),0.0918,"143,434",Drum & Bass,7,"[('Drum & Bass', 7.0)]",Drum & Bass,130,B Major,Champion Sound,Q Project,7:34,https://www.beatport.com/track/Champion%20Sound/430841
103.0,v,Xjwv7dlRI5M,https://youtu.be/Xjwv7dlRI5M,7:11,431,Luigi Madonna - Le Ly Land - Drumcode - DC146,0.0918,"140,077",Tech House,7,"[('Tech House', 4.75), ('Techno', 1.75), ('House', 0.25), ('Deep House', 0.25)]",Techno (Peak Time / Driving),128,A Minor,Le Ly Land,Luigi Madonna,7:11,https://www.beatport.com/track/Le%20Ly%20Land/6999279
104.0,v,QiYXcrWunuo,https://youtu.be/QiYXcrWunuo,6:22,382,Christian Smith - Initiate Sequence (Julian Jeweil Remix) [Tronic],0.0918,"102,222",Tech House,7,"[('Tech House', 3.17), ('Techno', 2.83), ('Trance', 0.67), ('Psytrance', 0.33)]",Techno (Peak Time / Driving),125,F Major,Initiate Sequence,Julian Jeweil,6:22,https://www.beatport.com/track/Initiate%20Sequence/8634627
105.0,v,rxDlIiwywV0,https://youtu.be/rxDlIiwywV0,6:31,391,Floorplan - Music,0.0918,"99,128",House,7,"[('House', 3.0), ('Techno', 2.0), ('Tech House', 2.0)]",House,129,B Minor,Music,Floorplan,6:30,https://www.beatport.com/track/Music/7838363
106.0,v,GKr9GrBiMsw,https://youtu.be/GKr9GrBiMsw,6:38,398,Alan Fitzpatrick - Love Siren - Drumcode - DC144,0.0918,"89,410",Techno,7,"[('Techno', 5.0), ('Tech House', 2.0)]",Techno (Peak Time / Driving),126,G Minor,Love Siren,Alan Fitzpatrick,6:38,https://www.beatport.com/track/Love%20Siren/6836912
107.0,v,xSPIuL63TFw,https://youtu.be/xSPIuL63TFw,11:38,698,Accadia - Into The Dawn (James Holden Remix),0.0918,"71,412",Trance,7,"[('Trance', 6.5), ('Progressive Trance', 0.5)]",Trance (Main Floor),133,A Major,Into The Dawn,James Holden,11:39,https://www.beatport.com/track/Into%20The%20Dawn/171024
108.0,v,NZWw0wD3Bwk,https://youtu.be/NZWw0wD3Bwk,7:30,450,The Thrillseekers Pres. Hydra - Affinity (Original Mix),0.0918,"63,091",Trance,7,"[('Trance', 5.0), ('Progressive Trance', 1.25), ('Tech House', 0.25), ('House', 0.25), ('Progressive House', 0.25)]",Trance (Main Floor),138,A# Major,Affinity,The Thrillseekers,7:38,https://www.beatport.com/track/Affinity/1185316
109.0,v,QZiIfv0nmKU,https://youtu.be/QZiIfv0nmKU,7:03,423,Marco Faraone - Boost - Drumcode  - DC154,0.0918,"56,817",Techno,7,"[('Techno', 4.0), ('Tech House', 2.5), ('House', 0.5)]",Techno (Peak Time / Driving),128,Gb Minor,Boost,Marco Faraone,7:02,https://www.beatport.com/track/Boost/7692683
110.0,v,U-YTyWcv1fY,https://youtu.be/U-YTyWcv1fY,4:51,291,DJ Hazard - Air Guitar,0.0918,"44,232",Drum & Bass,7,"[('Drum & Bass', 6.5)]",Drum & Bass,87,Ab Major,Air Guitar,DJ Hazard,4:50,https://www.beatport.com/track/Air%20Guitar/3977289
111.0,v,NxCH6gfqGOI,https://youtu.be/NxCH6gfqGOI,6:07,367,Dusky - Bowed,0.0918,"41,705",Tech House,7,"[('Tech House', 2.0), ('Techno', 1.83), ('House', 0.83), ('Progressive House', 0.67), ('Trance', 0.67), ('Deep House', 0.67), ('Progressive Trance', 0.33)]",Melodic House & Techno,126,F# Minor,Bowed,Dusky,6:07,https://www.beatport.com/track/Bowed/9338962
112.0,v,GHL1waI9k6A,https://youtu.be/GHL1waI9k6A,6:04,364,Mark System- Optix [Final Approach LP],0.0918,"38,848",Drum & Bass,7,"[('Drum & Bass', 7.0)]",Drum & Bass,85,Db Major,Final Approach,Mark System,7:10,https://www.beatport.com/track/Final%20Approach/6448001
